City_Name,City_Code,Date,Cumulative_verified_cases,Cumulated_recovered,Cumulated_deaths,Cumulated_number_of_tests,Cumulated_number_of_diagnostic_tests,colour,final_score,Latitude,Longitude,Ecolour,Verified_cases,Recovered,Deaths,Tests,Diagnostic_tests
נתניה,7400,01/10/2021,32893,31314,294,696206,682873,צהוב,4.7,32.3286181,34.8566246,Yellow,5391,7415,53,92829,90516
נתניה,7400,01/11/2021,33543,32890,304,767296,752237,ירוק,1.2,32.3286181,34.8566246,Green,650,1576,10,71090,69364
נתניה,7400,01/12/2021,33645,33056,307,825923,810003,ירוק,1.8,32.3286181,34.8566246,Green,102,166,3,58627,57766
נתניה,7400,01/01/2022,34406,33271,307,904778,888344,כתום,7,32.3286181,34.8566246,Orange,761,215,0,78855,78341
נתניה,7400,01/02/2022,73418,64708,329,1177065,1149091,אדום,10,32.3286181,34.8566246,Red,39012,31437,22,272287,260747
נתניה,7400,01/03/2022,88968,86778,377,1262435,1227875,כתום,6.8,32.3286181,34.8566246,Orange,15550,22070,48,85370,78784
נתניה,7400,01/04/2022,95377,93154,383,1315963,1274494,אדום,9.3,32.3286181,34.8566246,Red,6409,6376,6,53528,46619
נתניה,7400,01/05/2022,99018,98173,386,1360327,1312379,צהוב,5.2,32.3286181,34.8566246,Yellow,3641,5019,3,44364,37885
נתניה,7400,01/06/2022,100543,99813,387,1392812,1342819,כתום,6,32.3286181,34.8566246,Orange,1525,1640,1,32485,30440
עין קנייא,4502,01/04/2020,0,0,0,<15,<15,,,33.2363745,35.73117594,,100543,99813,387,1392812,1342819
עין קנייא,4502,01/05/2020,0,0,0,46,46,,,33.2363745,35.73117594,,0,0,0,38.5,38.5
עין קנייא,4502,01/06/2020,0,0,0,56,56,,,33.2363745,35.73117594,,0,0,0,10,10
עין קנייא,4502,01/07/2020,0,0,0,79,79,,,33.2363745,35.73117594,,0,0,0,23,23
עין קנייא,4502,01/08/2020,0,0,0,103,103,,,33.2363745,35.73117594,,0,0,0,24,24
עין קנייא,4502,01/09/2020,32,<15,0,659,643,ירוק,3.7,33.2363745,35.73117594,Green,32,7.5,0,556,540
עין קנייא,4502,01/10/2020,66,43,<15,1087,1048,ירוק,4.4,33.2363745,35.73117594,Green,34,35.5,7.5,428,405
עין קנייא,4502,01/11/2020,79,49,<15,1254,1211,צהוב,6,33.2363745,35.73117594,Yellow,13,6,0,167,163
עין קנייא,4502,01/12/2020,125,110,<15,2017,1973,צהוב,4.7,33.2363745,35.73117594,Yellow,46,61,0,763,762
עין קנייא,4502,01/01/2021,187,157,<15,2615,2563,אדום,8.6,33.2363745,35.73117594,Red,62,47,0,598,590
עין קנייא,4502,01/02/2021,270,257,<15,3006,2943,ירוק,4.1,33.2363745,35.73117594,Green,83,100,0,391,380
עין קנייא,4502,01/03/2021,281,272,<15,3078,3012,ירוק,4.1,33.2363745,35.73117594,Green,11,15,0,72,69
עין קנייא,4502,01/04/2021,296,289,<15,3234,3168,ירוק,2,33.2363745,35.73117594,Green,15,17,0,156,156
עין קנייא,4502,01/05/2021,296,290,<15,3332,3266,ירוק,2,33.2363745,35.73117594,Green,0,1,0,98,98
עין קנייא,4502,01/06/2021,296,290,<15,3343,3277,ירוק,1.7,33.2363745,35.73117594,Green,0,0,0,11,11
עין קנייא,4502,01/07/2021,296,290,<15,3370,3304,ירוק,2,33.2363745,35.73117594,Green,0,0,0,27,27
עין קנייא,4502,01/08/2021,296,290,<15,3485,3419,ירוק,2,33.2363745,35.73117594,Green,0,0,0,115,115
עין קנייא,4502,01/09/2021,302,291,<15,3587,3521,ירוק,4.1,33.2363745,35.73117594,Green,6,1,0,102,102
עין קנייא,4502,01/10/2021,321,306,<15,3846,3780,ירוק,3.8,33.2363745,35.73117594,Green,19,15,0,259,259
עין קנייא,4502,01/11/2021,325,317,<15,4088,4021,ירוק,4.3,33.2363745,35.73117594,Green,4,11,0,242,241
עין קנייא,4502,01/12/2021,345,322,<15,4450,4379,צהוב,5.5,33.2363745,35.73117594,Yellow,20,5,0,362,358
עין קנייא,4502,01/01/2022,354,348,<15,4953,4879,ירוק,2,33.2363745,35.73117594,Green,9,26,0,503,500
עין קנייא,4502,01/02/2022,723,641,<15,6192,6054,אדום,10,33.2363745,35.73117594,Red,369,293,0,1239,1175
עין קנייא,4502,01/03/2022,855,846,<15,6521,6373,אדום,8,33.2363745,35.73117594,Red,132,205,0,329,319
עין קנייא,4502,01/04/2022,866,857,<15,6646,6486,ירוק,4.5,33.2363745,35.73117594,Green,11,11,0,125,113
עין קנייא,4502,01/05/2022,878,871,<15,6852,6663,ירוק,2.4,33.2363745,35.73117594,Green,12,14,0,206,177
עין קנייא,4502,01/06/2022,878,874,<15,6915,6726,ירוק,2,33.2363745,35.73117594,Green,0,3,0,63,63
פסגות,3659,01/04/2020,<15,0,0,84,78,,,31.8986546,35.2241131,,878,874,7.5,6915,6726
פסגות,3659,01/05/2020,17,<15,0,207,150,,,31.8986546,35.2241131,,9.5,7.5,0,123,72
פסגות,3659,01/06/2020,17,16,0,251,186,,,31.8986546,35.2241131,,0,8.5,0,44,36
פסגות,3659,01/07/2020,17,16,0,316,251,,,31.8986546,35.2241131,,0,0,0,65,65
פסגות,3659,01/08/2020,19,17,0,419,352,,,31.8986546,35.2241131,,2,1,0,103,101
פסגות,3659,01/09/2020,30,20,0,504,434,צהוב,5.1,31.8986546,35.2241131,Yellow,11,3,0,85,82
פסגות,3659,01/10/2020,41,34,0,706,624,ירוק,3.1,31.8986546,35.2241131,Green,11,14,0,202,190
פסגות,3659,01/11/2020,49,44,0,1008,919,ירוק,4.1,31.8986546,35.2241131,Green,8,10,0,302,295
פסגות,3659,01/12/2020,53,51,0,1394,1302,ירוק,2,31.8986546,35.2241131,Green,4,7,0,386,383
פסגות,3659,01/01/2021,76,61,0,2458,2363,כתום,6.4,31.8986546,35.2241131,Orange,23,10,0,1064,1061
פסגות,3659,01/02/2021,146,111,0,3914,3813,אדום,8.3,31.8986546,35.2241131,Red,70,50,0,1456,1450
פסגות,3659,01/03/2021,175,171,0,4657,4549,ירוק,3.4,31.8986546,35.2241131,Green,29,60,0,743,736
פסגות,3659,01/04/2021,190,187,0,5519,5405,ירוק,2,31.8986546,35.2241131,Green,15,16,0,862,856
פסגות,3659,01/05/2021,190,188,0,5803,5684,ירוק,2,31.8986546,35.2241131,Green,0,1,0,284,279
פסגות,3659,01/06/2021,190,188,0,5945,5826,ירוק,2,31.8986546,35.2241131,Green,0,0,0,142,142
פסגות,3659,01/07/2021,194,188,0,6127,6008,ירוק,4.4,31.8986546,35.2241131,Green,4,0,0,182,182
פסגות,3659,01/08/2021,199,194,0,6467,6348,ירוק,2.9,31.8986546,35.2241131,Green,5,6,0,340,340
פסגות,3659,01/09/2021,222,209,0,7476,7357,צהוב,5.3,31.8986546,35.2241131,Yellow,23,15,0,1009,1009
פסגות,3659,01/10/2021,258,252,0,8554,8431,צהוב,4.7,31.8986546,35.2241131,Yellow,36,43,0,1078,1074
פסגות,3659,01/11/2021,262,259,0,9058,8934,ירוק,2,31.8986546,35.2241131,Green,4,7,0,504,503
פסגות,3659,01/12/2021,262,259,0,9306,9182,ירוק,2,31.8986546,35.2241131,Green,0,0,0,248,248
פסגות,3659,01/01/2022,288,260,0,10478,10353,צהוב,4.8,31.8986546,35.2241131,Yellow,26,1,0,1172,1171
פסגות,3659,01/02/2022,940,810,0,15164,14871,אדום,10,31.8986546,35.2241131,Red,652,550,0,4686,4518
פסגות,3659,01/03/2022,1140,1126,0,15918,15560,אדום,9.1,31.8986546,35.2241131,Red,200,316,0,754,689
פסגות,3659,01/04/2022,1221,1207,0,16145,15770,אדום,9.9,31.8986546,35.2241131,Red,81,81,0,227,210
פסגות,3659,01/05/2022,1257,1254,0,16280,15877,ירוק,4.5,31.8986546,35.2241131,Green,36,47,0,135,107
פסגות,3659,01/06/2022,1261,1265,0,16339,15931,ירוק,2.5,31.8986546,35.2241131,Green,4,11,0,59,54
קרית שמונה,2800,01/04/2020,<15,0,0,120,118,,,33.2074733,35.5707828,,1261,1265,0,16339,15931
קרית שמונה,2800,01/05/2020,<15,<15,0,592,552,,,33.2074733,35.5707828,,0,7.5,0,472,434
קרית שמונה,2800,01/06/2020,<15,<15,0,892,830,,,33.2074733,35.5707828,,0,0,0,300,278
קרית שמונה,2800,01/07/2020,15,<15,0,1365,1298,,,33.2074733,35.5707828,,7.5,0,0,473,468
קרית שמונה,2800,01/08/2020,87,53,0,3106,2958,,,33.2074733,35.5707828,,72,45.5,0,1741,1660
קרית שמונה,2800,01/09/2020,138,90,0,4159,3986,צהוב,5.6,33.2074733,35.5707828,Yellow,51,37,0,1053,1028
קרית שמונה,2800,01/10/2020,477,277,<15,7516,7295,כתום,6.9,33.2074733,35.5707828,Orange,339,187,7.5,3357,3309
קרית שמונה,2800,01/11/2020,555,485,<15,9333,9043,ירוק,4.1,33.2074733,35.5707828,Green,78,208,0,1817,1748
קרית שמונה,2800,01/12/2020,581,521,<15,11001,10680,ירוק,3.4,33.2074733,35.5707828,Green,26,36,0,1668,1637
קרית שמונה,2800,01/01/2021,808,665,<15,17259,16855,כתום,6,33.2074733,35.5707828,Orange,227,144,0,6258,6175
קרית שמונה,2800,01/02/2021,1131,964,<15,22483,22026,כתום,6.7,33.2074733,35.5707828,Orange,323,299,0,5224,5171
קרית שמונה,2800,01/03/2021,1342,1260,<15,25939,25435,ירוק,3.7,33.2074733,35.5707828,Green,211,296,0,3456,3409
קרית שמונה,2800,01/04/2021,1362,1314,<15,28253,27724,ירוק,2.6,33.2074733,35.5707828,Green,20,54,0,2314,2289
קרית שמונה,2800,01/05/2021,1366,1330,<15,29739,29195,ירוק,1.5,33.2074733,35.5707828,Green,4,16,0,1486,1471
קרית שמונה,2800,01/06/2021,1367,1336,<15,30874,30326,ירוק,2,33.2074733,35.5707828,Green,1,6,0,1135,1131
קרית שמונה,2800,01/07/2021,1368,1338,<15,31778,31229,ירוק,1.5,33.2074733,35.5707828,Green,1,2,0,904,903
קרית שמונה,2800,01/08/2021,1403,1350,<15,34139,33581,צהוב,5.5,33.2074733,35.5707828,Yellow,35,12,0,2361,2352
קרית שמונה,2800,01/09/2021,1772,1542,<15,40791,40202,כתום,7.3,33.2074733,35.5707828,Orange,369,192,0,6652,6621
קרית שמונה,2800,01/10/2021,2293,2159,<15,49104,48366,צהוב,4.7,33.2074733,35.5707828,Yellow,521,617,0,8313,8164
קרית שמונה,2800,01/11/2021,2419,2340,<15,55736,54925,צהוב,5.1,33.2074733,35.5707828,Yellow,126,181,0,6632,6559
קרית שמונה,2800,01/12/2021,2441,2406,<15,59797,58934,ירוק,2.4,33.2074733,35.5707828,Green,22,66,0,4061,4009
קרית שמונה,2800,01/01/2022,2503,2421,<15,65171,64277,כתום,6.1,33.2074733,35.5707828,Orange,62,15,0,5374,5343
קרית שמונה,2800,01/02/2022,6006,4855,<15,94594,92416,אדום,10,33.2074733,35.5707828,Red,3503,2434,0,29423,28139
קרית שמונה,2800,01/03/2022,8344,8032,15,105662,102718,אדום,8.2,33.2074733,35.5707828,Red,2338,3177,7.5,11068,10302
קרית שמונה,2800,01/04/2022,9422,9115,15,110311,106929,אדום,10,33.2074733,35.5707828,Red,1078,1083,0,4649,4211
קרית שמונה,2800,01/05/2022,9984,9881,17,113262,109428,כתום,6.8,33.2074733,35.5707828,Orange,562,766,2,2951,2499
קרית שמונה,2800,01/06/2022,10103,10049,17,115057,111098,כתום,6,33.2074733,35.5707828,Orange,119,168,0,1795,1670
ראש העין,2640,01/04/2020,17,0,0,608,606,,,32.09252605,34.96235117,,10103,10049,17,115057,111098
ראש העין,2640,01/05/2020,54,22,<15,2463,2290,,,32.09252605,34.96235117,,37,22,7.5,1855,1684
ראש העין,2640,01/06/2020,59,35,<15,3602,3295,,,32.09252605,34.96235117,,5,13,0,1139,1005
ראש העין,2640,01/07/2020,95,43,<15,6623,6263,,,32.09252605,34.96235117,,36,8,0,3021,2968
ראש העין,2640,01/08/2020,392,241,<15,12403,11752,,,32.09252605,34.96235117,,297,198,0,5780,5489
ראש העין,2640,01/09/2020,739,543,<15,17503,16723,צהוב,5.5,32.09252605,34.96235117,Yellow,347,302,0,5100,4971
ראש העין,2640,01/10/2020,1630,1065,<15,26249,25288,אדום,8.2,32.09252605,34.96235117,Red,891,522,0,8746,8565
ראש העין,2640,01/11/2020,2091,1935,<15,33997,32743,ירוק,2.8,32.09252605,34.96235117,Green,461,870,0,7748,7455
ראש העין,2640,01/12/2020,2159,2050,<15,43487,42098,ירוק,2.6,32.09252605,34.96235117,Green,68,115,0,9490,9355
ראש העין,2640,01/01/2021,2610,2296,<15,63068,61569,כתום,6.1,32.09252605,34.96235117,Orange,451,246,0,19581,19471
ראש העין,2640,01/02/2021,4126,3536,22,89803,88034,כתום,6.6,32.09252605,34.96235117,Orange,1516,1240,14.5,26735,26465
ראש העין,2640,01/03/2021,5106,4734,28,107538,105533,צהוב,5.5,32.09252605,34.96235117,Yellow,980,1198,6,17735,17499
ראש העין,2640,01/04/2021,5489,5351,30,127053,124888,ירוק,1.3,32.09252605,34.96235117,Green,383,617,2,19515,19355
ראש העין,2640,01/05/2021,5503,5396,31,135609,133355,ירוק,0.7,32.09252605,34.96235117,Green,14,45,1,8556,8467
ראש העין,2640,01/06/2021,5504,5401,31,141401,139127,ירוק,2,32.09252605,34.96235117,Green,1,5,0,5792,5772
ראש העין,2640,01/07/2021,5521,5408,31,145861,143583,ירוק,2.2,32.09252605,34.96235117,Green,17,7,0,4460,4456
ראש העין,2640,01/08/2021,5829,5567,31,163875,161537,צהוב,5.9,32.09252605,34.96235117,Yellow,308,159,0,18014,17954
ראש העין,2640,01/09/2021,7871,6883,35,200206,197578,אדום,7.8,32.09252605,34.96235117,Red,2042,1316,4,36331,36041
ראש העין,2640,01/10/2021,9570,9074,43,235418,232230,צהוב,5.7,32.09252605,34.96235117,Yellow,1699,2191,8,35212,34652
ראש העין,2640,01/11/2021,9869,9708,46,258016,254442,ירוק,2.4,32.09252605,34.96235117,Green,299,634,3,22598,22212
ראש העין,2640,01/12/2021,9992,9811,47,277255,273438,כתום,6.3,32.09252605,34.96235117,Orange,123,103,1,19239,18996
ראש העין,2640,01/01/2022,10360,10001,48,305267,301259,כתום,7.5,32.09252605,34.96235117,Orange,368,190,1,28012,27821
ראש העין,2640,01/02/2022,25325,21922,51,421466,411917,אדום,10,32.09252605,34.96235117,Red,14965,11921,3,116199,110658
ראש העין,2640,01/03/2022,32266,31490,57,452460,440655,אדום,8.3,32.09252605,34.96235117,Red,6941,9568,6,30994,28738
ראש העין,2640,01/04/2022,35133,34371,60,467730,453540,אדום,9.9,32.09252605,34.96235117,Red,2867,2881,3,15270,12885
ראש העין,2640,01/05/2022,36591,36366,61,480327,463753,צהוב,5.8,32.09252605,34.96235117,Yellow,1458,1995,1,12597,10213
ראש העין,2640,01/06/2022,37152,36973,61,486995,469883,כתום,6,32.09252605,34.96235117,Orange,561,607,0,6668,6130
תפרח,709,01/04/2020,0,0,0,<15,<15,,,31.3265145,34.677459,,37152,36973,61,486995,469883
תפרח,709,01/05/2020,<15,<15,0,87,78,,,31.3265145,34.677459,,7.5,7.5,0,79.5,70.5
תפרח,709,01/06/2020,<15,<15,0,120,105,,,31.3265145,34.677459,,0,0,0,33,27
תפרח,709,01/07/2020,<15,<15,0,176,157,,,31.3265145,34.677459,,0,0,0,56,52
תפרח,709,01/08/2020,31,27,0,451,386,,,31.3265145,34.677459,,23.5,19.5,0,275,229
תפרח,709,01/09/2020,72,56,0,668,601,צהוב,5.5,31.3265145,34.677459,Yellow,41,29,0,217,215
תפרח,709,01/10/2020,234,121,<15,1178,1091,אדום,10,31.3265145,34.677459,Red,162,65,7.5,510,490
תפרח,709,01/11/2020,295,286,<15,1692,1581,ירוק,4.5,31.3265145,34.677459,Green,61,165,0,514,490
תפרח,709,01/12/2020,297,290,<15,1839,1725,ירוק,2.3,31.3265145,34.677459,Green,2,4,0,147,144
תפרח,709,01/01/2021,351,319,<15,2361,2244,אדום,9,31.3265145,34.677459,Red,54,29,0,522,519
תפרח,709,01/02/2021,570,462,<15,3432,3307,אדום,10,31.3265145,34.677459,Red,219,143,0,1071,1063
תפרח,709,01/03/2021,677,660,<15,4209,4073,ירוק,4.2,31.3265145,34.677459,Green,107,198,0,777,766
תפרח,709,01/04/2021,703,688,<15,4467,4325,ירוק,4.2,31.3265145,34.677459,Green,26,28,0,258,252
תפרח,709,01/05/2021,703,694,<15,4571,4413,ירוק,3.8,31.3265145,34.677459,Green,0,6,0,104,88
תפרח,709,01/06/2021,703,694,<15,4608,4445,ירוק,2,31.3265145,34.677459,Green,0,0,0,37,32
תפרח,709,01/07/2021,703,694,<15,4627,4464,ירוק,2,31.3265145,34.677459,Green,0,0,0,19,19
תפרח,709,01/08/2021,709,697,<15,4784,4620,ירוק,3.4,31.3265145,34.677459,Green,6,3,0,157,156
תפרח,709,01/09/2021,806,720,<15,5539,5372,אדום,10,31.3265145,34.677459,Red,97,23,0,755,752
תפרח,709,01/10/2021,916,886,<15,6114,5937,אדום,7.6,31.3265145,34.677459,Red,110,166,0,575,565
תפרח,709,01/11/2021,935,921,<15,6427,6246,ירוק,4.3,31.3265145,34.677459,Green,19,35,0,313,309
תפרח,709,01/12/2021,937,926,<15,6536,6349,ירוק,2,31.3265145,34.677459,Green,2,5,0,109,103
תפרח,709,01/01/2022,940,928,<15,6647,6459,ירוק,4.3,31.3265145,34.677459,Green,3,2,0,111,110
תפרח,709,01/02/2022,1222,1150,<15,7733,7516,אדום,8.6,31.3265145,34.677459,Red,282,222,0,1086,1057
תפרח,709,01/03/2022,1240,1232,<15,7830,7601,ירוק,2,31.3265145,34.677459,Green,18,82,0,97,85
תפרח,709,01/04/2022,1257,1253,<15,7912,7675,ירוק,3,31.3265145,34.677459,Green,17,21,0,82,74
תפרח,709,01/05/2022,1262,1258,<15,7969,7731,ירוק,3.1,31.3265145,34.677459,Green,5,5,0,57,56
תפרח,709,01/06/2022,1262,1258,<15,8012,7774,ירוק,2,31.3265145,34.677459,Green,0,0,0,43,43
אילת,2600,01/04/2020,<15,0,0,350,342,NULL,NULL,29.5569348,34.9497949,,1262,1258,7.5,8012,7774
אילת,2600,01/05/2020,28,17,<15,1263,1188,NULL,NULL,29.5569348,34.9497949,,20.5,17,7.5,913,846
אילת,2600,01/06/2020,31,21,<15,1948,1861,NULL,NULL,29.5569348,34.9497949,,3,4,0,685,673
אילת,2600,01/07/2020,85,31,<15,3906,3767,NULL,NULL,29.5569348,34.9497949,,54,10,0,1958,1906
אילת,2600,01/08/2020,329,151,<15,7616,7279,NULL,NULL,29.5569348,34.9497949,,244,120,0,3710,3512
אילת,2600,01/09/2020,436,279,<15,10145,9684,ירוק,4.1,29.5569348,34.9497949,Green,107,128,0,2529,2405
אילת,2600,01/10/2020,841,577,<15,16479,15943,כתום,6.4,29.5569348,34.9497949,Orange,405,298,0,6334,6259
אילת,2600,01/11/2020,954,840,<15,21929,21290,ירוק,2.3,29.5569348,34.9497949,Green,113,263,0,5450,5347
אילת,2600,01/12/2020,1018,911,<15,47003,46242,ירוק,3.3,29.5569348,34.9497949,Green,64,71,0,25074,24952
אילת,2600,01/01/2021,1154,1003,<15,90379,89489,כתום,6.4,29.5569348,34.9497949,Orange,136,92,0,43376,43247
אילת,2600,01/02/2021,1656,1335,<15,104131,103133,כתום,6.7,29.5569348,34.9497949,Orange,502,332,0,13752,13644
אילת,2600,01/03/2021,2311,1987,<15,122339,121127,צהוב,5.2,29.5569348,34.9497949,Yellow,655,652,0,18208,17994
אילת,2600,01/04/2021,2584,2461,<15,145383,143980,ירוק,1.4,29.5569348,34.9497949,Green,273,474,0,23044,22853
אילת,2600,01/05/2021,2600,2514,<15,166614,165118,ירוק,1.1,29.5569348,34.9497949,Green,16,53,0,21231,21138
אילת,2600,01/06/2021,2603,2521,<15,173992,172468,ירוק,1.5,29.5569348,34.9497949,Green,3,7,0,7378,7350
אילת,2600,01/07/2021,2614,2529,<15,178204,176672,ירוק,1.5,29.5569348,34.9497949,Green,11,8,0,4212,4204
אילת,2600,01/08/2021,2808,2611,<15,189633,188066,כתום,6.2,29.5569348,34.9497949,Orange,194,82,0,11429,11394
אילת,2600,01/09/2021,4612,3590,<15,219785,217815,אדום,8.5,29.5569348,34.9497949,Red,1804,979,0,30152,29749
אילת,2600,01/10/2021,6155,5775,17,248676,245962,צהוב,5,29.5569348,34.9497949,Yellow,1543,2185,9.5,28891,28147
אילת,2600,01/11/2021,6452,6297,19,282882,279528,ירוק,2.5,29.5569348,34.9497949,Green,297,522,2,34206,33566
אילת,2600,01/12/2021,6496,6384,19,310231,306461,ירוק,1.6,29.5569348,34.9497949,Green,44,87,0,27349,26933
אילת,2600,01/01/2022,6617,6461,19,342043,338086,ירוק,4.5,29.5569348,34.9497949,Green,121,77,0,31812,31625
אילת,2600,01/02/2022,15531,12923,21,422798,414766,אדום,10,29.5569348,34.9497949,Red,8914,6462,2,80755,76680
אילת,2600,01/03/2022,21239,20544,30,455617,445010,אדום,7.6,29.5569348,34.9497949,Red,5708,7621,9,32819,30244
אילת,2600,01/04/2022,22636,22229,32,471295,458971,אדום,9,29.5569348,34.9497949,Red,1397,1685,2,15678,13961
אילת,2600,01/05/2022,23771,23613,32,487299,473131,כתום,6.3,29.5569348,34.9497949,Orange,1135,1384,0,16004,14160
אילת,2600,01/06/2022,24302,24316,32,497293,482572,כתום,6.3,29.5569348,34.9497949,Orange,531,703,0,9994,9441
